case,activity,time
Case 265,Turning & Milling - Machine 8,2012-02-26T16:49:00Z
Case 265,Turning & Milling Q.C.,2012-02-26T17:01:00Z
Case 265,Laser Marking - Machine 7,2012-02-26T17:22:00Z
Case 265,Lapping - Machine 1,2012-02-26T18:31:00Z
Case 265,Round Grinding - Manual,2012-02-26T19:58:00Z
Case 265,Round Grinding - Manual,2012-02-26T20:12:00Z
Case 265,Round Grinding - Manual,2012-02-26T20:25:00Z
Case 265,Round Grinding - Manual,2012-02-26T20:39:00Z
Case 265,Final Inspection Q.C.,2012-02-26T21:20:00Z
Case 265,Final Inspection Q.C.,2012-02-26T21:49:00Z
Case 265,Packing,2012-02-26T22:00:00Z
Case 265,Final Inspection Q.C.,2012-02-26T22:16:00Z
Case 266,Turning & Milling Q.C.,2012-02-26T23:07:00Z
Case 266,Turning & Milling - Machine 5,2012-02-26T23:48:00Z
Case 266,Turning & Milling - Machine 5,2012-02-26T23:56:00Z
Case 266,Turning & Milling - Machine 5,2012-02-26T23:59:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T00:00:00Z
Case 266,Turning & Milling - Machine 5,2012-02-27T00:00:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T00:00:00Z
Case 266,Turning & Milling - Machine 5,2012-02-27T00:00:00Z
Case 266,Turning & Milling - Machine 5,2012-02-27T00:00:00Z
Case 266,Turning & Milling - Machine 5,2012-02-27T00:00:00Z
Case 266,Turning & Milling - Machine 5,2012-02-27T00:00:00Z
Case 266,Turning & Milling - Machine 5,2012-02-27T00:28:00Z
Case 266,Turning & Milling - Machine 5,2012-02-27T00:30:00Z
Case 266,Turning & Milling - Machine 5,2012-02-27T00:38:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T01:18:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T02:00:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T03:40:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T05:40:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T06:50:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T06:50:00Z
Case 266,Turning & Milling - Machine 5,2012-02-27T06:58:00Z
Case 266,Laser Marking - Machine 7,2012-02-27T06:59:00Z
Case 266,Lapping - Machine 1,2012-02-27T07:00:00Z
Case 266,Lapping - Machine 1,2012-02-27T07:00:00Z
Case 266,Lapping - Machine 1,2012-02-27T07:03:00Z
Case 266,Round Grinding - Machine 2,2012-02-27T07:09:00Z
Case 266,Round Grinding - Machine 2,2012-02-27T07:25:00Z
Case 266,Round Grinding - Machine 2,2012-02-27T07:39:00Z
Case 266,Lapping - Machine 1,2012-02-27T07:51:00Z
Case 266,Lapping - Machine 1,2012-02-27T08:38:00Z
Case 266,Final Inspection Q.C.,2012-02-27T08:52:00Z
Case 266,Final Inspection Q.C.,2012-02-27T09:00:00Z
Case 266,Final Inspection Q.C.,2012-02-27T09:00:00Z
Case 266,Lapping - Machine 1,2012-02-27T09:13:00Z
Case 266,Round Grinding - Machine 3,2012-02-27T09:22:00Z
Case 266,Round Grinding - Machine 3,2012-02-27T10:00:00Z
Case 266,Round Grinding - Machine 3,2012-02-27T10:05:00Z
Case 266,Lapping - Machine 1,2012-02-27T10:05:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T10:30:00Z
Case 266,Round Grinding - Machine 2,2012-02-27T10:30:00Z
Case 266,Lapping - Machine 1,2012-02-27T10:53:00Z
Case 266,Round Grinding - Machine 2,2012-02-27T11:08:00Z
Case 266,Turning & Milling Q.C.,2012-02-27T11:09:00Z
Case 266,Round Grinding - Machine 2,2012-02-27T11:17:00Z
Case 266,Final Inspection Q.C.,2012-02-27T11:28:00Z
Case 266,Final Inspection Q.C.,2012-02-27T13:12:00Z
Case 266,Final Inspection Q.C.,2012-02-27T13:20:00Z
Case 266,Packing,2012-02-27T13:35:00Z
Case 266,Final Inspection Q.C.,2012-02-27T14:06:00Z
Case 266,Packing,2012-02-27T14:14:00Z
Case 266,Packing,2012-02-27T14:16:00Z
Case 266,Final Inspection Q.C.,2012-02-27T15:40:00Z
Case 266,Final Inspection Q.C.,2012-02-27T15:47:00Z
Case 266,Final Inspection Q.C.,2012-02-27T15:48:00Z
Case 266,Final Inspection Q.C.,2012-02-27T15:51:00Z
Case 266,Packing,2012-02-27T15:55:00Z
Case 266,Final Inspection Q.C.,2012-02-27T16:00:00Z
Case 266,Final Inspection Q.C.,2012-02-27T16:00:00Z
Case 266,Final Inspection Q.C.,2012-02-27T16:14:00Z
Case 266,Final Inspection Q.C.,2012-02-27T16:27:00Z
Case 266,Final Inspection Q.C.,2012-02-27T16:40:00Z
Case 266,Final Inspection Q.C.,2012-02-27T17:13:00Z
Case 266,Grinding Rework - Machine 27,2012-02-27T19:46:00Z
Case 266,Grinding Rework - Machine 27,2012-02-27T20:07:00Z
Case 266,Final Inspection Q.C.,2012-02-27T20:12:00Z
Case 266,Final Inspection Q.C.,2012-02-27T20:17:00Z
Case 266,Grinding Rework - Machine 27,2012-02-27T21:46:00Z
Case 266,Packing,2012-02-27T22:11:00Z
Case 266,Final Inspection Q.C.,2012-02-28T00:00:00Z
Case 266,Packing,2012-02-28T00:00:00Z
Case 266,Turning & Milling Q.C.,2012-02-28T00:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T00:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T00:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T00:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T00:00:00Z
Case 267,Turning & Milling Q.C.,2012-02-28T00:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T00:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T00:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T03:56:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T03:57:00Z
Case 267,Turning & Milling Q.C.,2012-02-28T06:53:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T06:54:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T07:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T07:00:00Z
Case 267,Turning & Milling Q.C.,2012-02-28T07:01:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T07:05:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T07:09:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T07:09:00Z
Case 267,Turning & Milling Q.C.,2012-02-28T07:10:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T07:21:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T08:11:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T08:18:00Z
Case 267,Turning & Milling Q.C.,2012-02-28T09:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T09:00:00Z
Case 267,Turning & Milling - Machine 4,2012-02-28T09:00:00Z
Case 267,Turning & Milling Q.C.,2012-02-28T09:05:00Z
Case 267,Turning & Milling Q.C.,2012-02-28T09:21:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T09:41:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T09:41:00Z
Case 267,Turning & Milling Q.C.,2012-02-28T09:43:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T09:52:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T11:00:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T11:06:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T11:44:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T12:06:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T12:28:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T13:19:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T13:20:00Z
Case 267,Wire Cut - Machine 13,2012-02-28T13:20:00Z
Case 267,Laser Marking - Machine 7,2012-02-28T13:38:00Z
Case 267,Laser Marking - Machine 7,2012-02-28T13:48:00Z
Case 267,Laser Marking - Machine 7,2012-02-28T14:08:00Z
Case 267,Lapping - Machine 1,2012-02-28T14:11:00Z
Case 267,Lapping - Machine 1,2012-02-28T14:20:00Z
Case 267,Laser Marking - Machine 7,2012-02-28T14:31:00Z
Case 267,Lapping - Machine 1,2012-02-28T14:35:00Z
Case 267,Laser Marking - Machine 7,2012-02-28T15:36:00Z
Case 267,Lapping - Machine 1,2012-02-28T15:37:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T15:45:00Z
Case 267,Round Grinding - Q.C.,2012-02-28T15:48:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T15:51:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T15:52:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T15:53:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T15:54:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T16:06:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T16:11:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T16:12:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T16:13:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T16:28:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T16:32:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T16:40:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T16:41:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T16:45:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T17:52:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T18:00:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T19:56:00Z
Case 267,Round Grinding - Machine 3,2012-02-28T20:00:00Z
Case 267,Round Grinding - Q.C.,2012-02-28T20:06:00Z
Case 267,Round Grinding - Q.C.,2012-02-28T20:20:00Z
Case 267,Round Grinding - Q.C.,2012-02-28T21:28:00Z
Case 267,Final Inspection Q.C.,2012-02-28T22:12:00Z
Case 267,Packing,2012-02-29T00:00:00Z
Case 267,Round Grinding - Q.C.,2012-02-29T00:00:00Z
Case 267,Final Inspection Q.C.,2012-02-29T00:00:00Z
Case 267,Packing,2012-02-29T00:00:00Z
Case 267,Final Inspection Q.C.,2012-02-29T00:00:00Z
Case 267,Round Grinding - Q.C.,2012-02-29T00:00:00Z
Case 267,Final Inspection Q.C.,2012-02-29T00:00:00Z
Case 267,Final Inspection Q.C.,2012-02-29T00:00:00Z
Case 267,Round Grinding - Q.C.,2012-02-29T00:00:00Z
Case 267,Round Grinding - Machine 2,2012-02-29T00:00:00Z
Case 267,Round Grinding - Machine 3,2012-02-29T00:00:00Z
Case 267,Final Inspection Q.C.,2012-02-29T00:00:00Z
Case 267,Round Grinding - Q.C.,2012-02-29T00:00:00Z
Case 267,Round Grinding - Q.C.,2012-02-29T00:00:00Z
Case 267,Final Inspection Q.C.,2012-02-29T00:00:00Z
Case 267,Packing,2012-02-29T00:00:00Z
Case 268,Turning & Milling - Machine 8,2012-02-29T01:10:00Z
Case 268,Turning & Milling - Machine 8,2012-02-29T01:27:00Z
Case 268,Turning & Milling Q.C.,2012-02-29T01:28:00Z
Case 268,Turning & Milling - Machine 8,2012-02-29T01:30:00Z
Case 268,Turning & Milling Q.C.,2012-02-29T02:03:00Z
Case 268,Turning & Milling - Machine 8,2012-02-29T06:50:00Z
Case 268,Turning & Milling - Machine 8,2012-02-29T06:56:00Z
Case 268,Turning & Milling Q.C.,2012-02-29T06:56:00Z
Case 268,Turning & Milling - Machine 8,2012-02-29T07:00:00Z
Case 268,Turning & Milling Q.C.,2012-02-29T07:00:00Z
Case 268,Turning & Milling - Machine 8,2012-02-29T07:00:00Z
Case 268,Turning & Milling - Machine 8,2012-02-29T07:07:00Z
Case 268,Turning & Milling Q.C.,2012-02-29T07:07:00Z
Case 268,Turning & Milling Q.C.,2012-02-29T07:10:00Z
Case 268,Turning & Milling Q.C.,2012-02-29T07:20:00Z
Case 268,Flat Grinding - Machine 11,2012-02-29T07:32:00Z
Case 268,Lapping - Machine 1,2012-02-29T07:56:00Z
Case 268,Round Grinding - Machine 3,2012-02-29T08:00:00Z
Case 268,Round Grinding - Machine 3,2012-02-29T08:02:00Z
Case 268,Round Grinding - Machine 3,2012-02-29T08:08:00Z
Case 268,Laser Marking - Machine 7,2012-02-29T08:20:00Z
Case 268,Packing,2012-02-29T08:30:00Z
Case 268,Final Inspection Q.C.,2012-02-29T09:00:00Z
Case 269,Turning & Milling - Machine 8,2012-02-29T09:00:00Z
Case 269,Turning & Milling - Machine 8,2012-02-29T09:14:00Z
Case 269,Turning & Milling Q.C.,2012-02-29T09:20:00Z
Case 269,Turning & Milling - Machine 8,2012-02-29T09:30:00Z
Case 269,Turning & Milling - Machine 8,2012-02-29T09:36:00Z
Case 269,Turning & Milling Q.C.,2012-02-29T09:38:00Z
Case 269,Turning & Milling - Machine 8,2012-02-29T10:00:00Z
Case 269,Turning & Milling - Machine 8,2012-02-29T10:14:00Z
Case 269,Turning & Milling Q.C.,2012-02-29T10:57:00Z
Case 269,Turning & Milling Q.C.,2012-02-29T11:05:00Z
Case 269,Laser Marking - Machine 7,2012-02-29T11:26:00Z
Case 269,Lapping - Machine 1,2012-02-29T11:30:00Z
Case 269,Round Grinding - Machine 2,2012-02-29T11:30:00Z
Case 269,Round Grinding - Machine 2,2012-02-29T11:31:00Z
Case 269,Round Grinding - Machine 12,2012-02-29T11:50:00Z
Case 269,Round Grinding - Machine 12,2012-02-29T12:42:00Z
Case 269,Final Inspection Q.C.,2012-02-29T13:20:00Z
Case 269,Final Inspection Q.C.,2012-02-29T13:20:00Z
Case 269,Final Inspection Q.C.,2012-02-29T13:27:00Z
Case 269,Packing,2012-02-29T13:39:00Z
Case 269,Final Inspection Q.C.,2012-02-29T14:00:00Z
Case 27,Turning & Milling - Machine 8,2012-02-29T14:02:00Z
Case 27,Turning & Milling - Machine 8,2012-02-29T14:20:00Z
Case 27,Turning & Milling - Machine 8,2012-02-29T15:00:00Z
Case 27,Turning & Milling - Machine 8,2012-02-29T15:00:00Z
Case 27,Turning & Milling - Machine 8,2012-02-29T15:11:00Z
Case 27,Turning & Milling - Machine 8,2012-02-29T15:23:00Z
Case 27,Turning & Milling - Machine 8,2012-02-29T15:27:00Z
Case 27,Turning & Milling Q.C.,2012-02-29T15:45:00Z
Case 27,Lapping - Machine 1,2012-02-29T16:00:00Z
Case 27,Round Grinding - Manual,2012-02-29T16:04:00Z
Case 27,Round Grinding - Manual,2012-02-29T16:04:00Z
Case 27,Laser Marking - Machine 7,2012-02-29T16:05:00Z
Case 27,Final Inspection Q.C.,2012-02-29T16:07:00Z
Case 27,Packing,2012-02-29T16:28:00Z
Case 27,Final Inspection Q.C.,2012-02-29T16:31:00Z
Case 271,Turning & Milling - Machine 5,2012-02-29T17:19:00Z
Case 271,Turning & Milling - Machine 5,2012-02-29T18:00:00Z
Case 271,Turning & Milling - Machine 5,2012-02-29T18:21:00Z
Case 271,Turning & Milling - Machine 5,2012-02-29T18:31:00Z
Case 271,Turning & Milling Q.C.,2012-02-29T19:00:00Z
Case 271,Turning & Milling - Machine 5,2012-02-29T19:02:00Z
Case 271,Turning & Milling Q.C.,2012-02-29T19:02:00Z
Case 271,Turning & Milling Q.C.,2012-02-29T20:01:00Z
Case 271,Turning & Milling - Machine 5,2012-02-29T20:16:00Z
Case 271,Laser Marking - Machine 7,2012-02-29T20:36:00Z
Case 271,Turning & Milling Q.C.,2012-02-29T20:37:00Z
Case 271,Turning & Milling - Machine 5,2012-02-29T21:25:00Z
Case 271,Laser Marking - Machine 7,2012-02-29T21:28:00Z
Case 271,Lapping - Machine 1,2012-02-29T21:59:00Z
Case 271,Lapping - Machine 1,2012-02-29T22:05:00Z
Case 271,Grinding Rework,2012-02-29T22:27:00Z
Case 271,Lapping - Machine 1,2012-02-29T22:45:00Z
Case 271,Lapping - Machine 1,2012-02-29T23:07:00Z
Case 271,Lapping - Machine 1,2012-03-01T00:00:00Z
Case 271,Grinding Rework,2012-03-01T00:00:00Z
Case 271,Lapping - Machine 1,2012-03-01T00:00:00Z
Case 271,Lapping - Machine 1,2012-03-01T00:00:00Z
Case 271,Grinding Rework,2012-03-01T00:09:00Z
Case 271,Lapping - Machine 1,2012-03-01T00:12:00Z
Case 271,Round Grinding - Machine 2,2012-03-01T01:16:00Z
Case 271,Round Grinding - Machine 2,2012-03-01T02:35:00Z
Case 271,Round Grinding - Machine 2,2012-03-01T02:36:00Z
Case 271,Lapping - Machine 1,2012-03-01T03:49:00Z
Case 271,Lapping - Machine 1,2012-03-01T04:20:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T06:56:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T06:57:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T06:58:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T07:00:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T07:00:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T07:00:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T07:01:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T07:02:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T07:03:00Z
Case 271,Round Grinding - Machine 2,2012-03-01T07:19:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T07:34:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T09:00:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T09:00:00Z
Case 271,Lapping - Machine 1,2012-03-01T09:24:00Z
Case 271,Round Grinding - Machine 3,2012-03-01T09:30:00Z
Case 271,Final Inspection Q.C.,2012-03-01T10:00:00Z
Case 271,Packing,2012-03-01T10:51:00Z
Case 271,Final Inspection Q.C.,2012-03-01T11:00:00Z
Case 271,Packing,2012-03-01T11:51:00Z
Case 271,Final Inspection Q.C.,2012-03-01T12:37:00Z
Case 271,Grinding Rework - Machine 27,2012-03-01T13:20:00Z
Case 271,Grinding Rework - Machine 27,2012-03-01T13:58:00Z
Case 271,Grinding Rework - Machine 27,2012-03-01T14:25:00Z
Case 271,Final Inspection Q.C.,2012-03-01T15:04:00Z
Case 271,Final Inspection Q.C.,2012-03-01T15:05:00Z
Case 271,Packing,2012-03-01T15:19:00Z
Case 271,Final Inspection Q.C.,2012-03-01T15:47:00Z
Case 271,Packing,2012-03-01T16:10:00Z
Case 271,Packing,2012-03-01T16:15:00Z
Case 271,Packing,2012-03-01T18:44:00Z
Case 272,Turning & Milling - Machine 9,2012-03-01T20:16:00Z
Case 272,Turning & Milling - Machine 9,2012-03-01T20:19:00Z
Case 272,Turning & Milling - Machine 9,2012-03-01T20:22:00Z
Case 272,Turning & Milling - Machine 9,2012-03-01T20:50:00Z
Case 272,Turning & Milling Q.C.,2012-03-01T20:51:00Z
Case 272,Flat Grinding - Machine 11,2012-03-02T00:00:00Z
Case 272,Turning & Milling Q.C.,2012-03-02T00:00:00Z
Case 272,Laser Marking - Machine 7,2012-03-02T00:00:00Z
Case 272,Lapping - Machine 1,2012-03-02T00:00:00Z
Case 272,Round Grinding - Machine 3,2012-03-02T00:10:00Z
Case 272,Round Grinding - Machine 3,2012-03-02T01:24:00Z
Case 272,Round Grinding - Machine 3,2012-03-02T01:25:00Z
Case 272,Final Inspection Q.C.,2012-03-02T03:59:00Z
Case 272,Packing,2012-03-02T06:44:00Z
Case 272,Final Inspection Q.C.,2012-03-02T06:45:00Z
Case 272,Final Inspection Q.C.,2012-03-02T08:32:00Z
Case 273,Turning & Milling - Machine 9,2012-03-02T11:15:00Z
Case 273,Turning & Milling - Machine 9,2012-03-02T11:16:00Z
Case 273,Turning & Milling - Machine 9,2012-03-02T11:35:00Z
Case 273,Turning & Milling Q.C.,2012-03-02T11:36:00Z
Case 273,Flat Grinding - Machine 11,2012-03-02T12:44:00Z
Case 273,Laser Marking - Machine 7,2012-03-03T12:57:00Z
Case 273,Lapping - Machine 1,2012-03-03T13:00:00Z
Case 273,Round Grinding - Manual,2012-03-03T13:00:00Z
Case 273,Round Grinding - Machine 12,2012-03-03T22:11:00Z
Case 273,Round Grinding - Machine 12,2012-03-03T22:12:00Z
Case 273,Round Grinding - Machine 12,2012-03-03T22:23:00Z
Case 273,Packing,2012-03-03T23:36:00Z
Case 273,Final Inspection Q.C.,2012-03-04T00:00:00Z
Case 273,Final Inspection Q.C.,2012-03-04T00:00:00Z
Case 273,Final Inspection Q.C.,2012-03-04T00:00:00Z
Case 274,Turning & Milling - Machine 8,2012-03-04T00:00:00Z
Case 274,Turning & Milling - Machine 8,2012-03-04T00:12:00Z
Case 274,Turning & Milling Q.C.,2012-03-04T06:56:00Z
Case 274,Turning & Milling - Machine 8,2012-03-04T07:00:00Z
Case 274,Turning & Milling Q.C.,2012-03-04T07:00:00Z
Case 274,Flat Grinding - Machine 11,2012-03-04T07:16:00Z
Case 274,Lapping - Machine 1,2012-03-04T07:20:00Z
Case 274,Round Grinding - Manual,2012-03-04T07:30:00Z
Case 274,Round Grinding - Q.C.,2012-03-04T07:50:00Z
Case 274,Laser Marking - Machine 7,2012-03-04T08:23:00Z
Case 274,Final Inspection Q.C.,2012-03-04T09:00:00Z
Case 274,Final Inspection Q.C.,2012-03-04T09:00:00Z
Case 274,Packing,2012-03-04T09:25:00Z
Case 277,Milling - Machine 16,2012-03-04T09:27:00Z
Case 277,Turning & Milling Q.C.,2012-03-04T09:46:00Z
Case 277,Lapping - Machine 1,2012-03-04T10:14:00Z
Case 277,Round Grinding - Manual,2012-03-04T10:27:00Z
Case 277,Round Grinding - Manual,2012-03-04T10:28:00Z
Case 277,Round Grinding - Manual,2012-03-04T10:44:00Z
Case 277,Lapping - Machine 1,2012-03-04T11:14:00Z
Case 277,Round Grinding - Manual,2012-03-04T11:34:00Z
Case 277,Round Grinding - Manual,2012-03-04T11:38:00Z
Case 277,Packing,2012-03-04T11:44:00Z
Case 277,Round Grinding - Manual,2012-03-04T12:21:00Z
Case 277,Final Inspection Q.C.,2012-03-04T12:58:00Z
Case 277,Round Grinding - Manual,2012-03-04T13:20:00Z
Case 277,Round Grinding - Manual,2012-03-04T14:20:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T14:21:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T15:14:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T15:21:00Z
Case 28,Turning & Milling Q.C.,2012-03-04T15:56:00Z
Case 28,Turning & Milling Q.C.,2012-03-04T15:56:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T16:24:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T16:27:00Z
Case 28,Turning & Milling Q.C.,2012-03-04T16:56:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T17:43:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T17:52:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T18:12:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T20:09:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T20:09:00Z
Case 28,Turning & Milling Q.C.,2012-03-04T20:20:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T20:26:00Z
Case 28,Turning & Milling Q.C.,2012-03-04T20:49:00Z
Case 28,Turning & Milling Q.C.,2012-03-04T23:38:00Z
Case 28,Turning & Milling - Machine 6,2012-03-04T23:59:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T00:00:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T00:00:00Z
Case 28,Turning & Milling Q.C.,2012-03-05T00:00:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T00:00:00Z
Case 28,Turning & Milling Q.C.,2012-03-05T00:00:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T00:00:00Z
Case 28,Turning & Milling Q.C.,2012-03-05T00:00:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T00:03:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T01:09:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T02:09:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T05:29:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T06:49:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T06:53:00Z
Case 28,Turning & Milling - Machine 6,2012-03-05T06:56:00Z
Case 28,Turning & Milling Q.C.,2012-03-05T06:59:00Z
Case 28,Nitration Q.C.,2012-03-05T07:00:00Z
Case 28,Lapping - Machine 1,2012-03-05T07:00:00Z
Case 28,Lapping - Machine 1,2012-03-05T07:01:00Z
Case 28,Laser Marking - Machine 7,2012-03-05T07:06:00Z
Case 28,Lapping - Machine 1,2012-03-05T07:10:00Z
Case 28,Lapping - Machine 1,2012-03-05T07:17:00Z
Case 28,Lapping - Machine 1,2012-03-05T07:27:00Z
Case 28,Lapping - Machine 1,2012-03-05T07:38:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T07:49:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T07:54:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T08:04:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T08:11:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T08:21:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T09:00:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T09:29:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T09:31:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T09:41:00Z
Case 28,Final Inspection Q.C.,2012-03-05T10:18:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T11:20:00Z
Case 28,Round Grinding - Machine 3,2012-03-05T11:26:00Z
