case,activity,Resource,time,Complete Timestamp,Span,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 251,Final Inspection Q.C.,Quality Check 1,21/02/2012 07:00,21/02/2012 08:40,001:40,5,Cable Head,ID4163,D,0,0,0,
Case 251,Round Grinding - Machine 23,Machine 23 - Turning,21/02/2012 12:25,21/02/2012 14:19,001:54,5,Cable Head,ID3854,D,0,0,0,
Case 251,Packing,Packing,23/02/2012 00:00,23/02/2012 01:00,000:00,5,Cable Head,ID4820,D,5,0,0,
Case 251,Final Inspection Q.C.,Quality Check 1,23/02/2012 09:00,23/02/2012 10:30,001:30,5,Cable Head,ID4163,D,0,0,0,
Case 251,Final Inspection Q.C.,Quality Check 1,23/02/2012 13:20,23/02/2012 13:35,000:15,5,Cable Head,ID4163,D,5,0,0,
Case 252,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,24/01/2012 07:04,24/01/2012 07:17,000:13,12,Ballnut,ID4794,S,2,0,0,
Case 252,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,24/01/2012 07:18,24/01/2012 09:35,002:17,12,Ballnut,ID4794,S,0,0,0,
Case 252,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,24/01/2012 07:20,24/01/2012 09:48,002:28,12,Ballnut,ID4618,D,0,0,0,
Case 252,Turning & Milling Q.C.,Quality Check 1,25/01/2012 06:50,25/01/2012 07:17,000:27,12,Ballnut,ID4618,D,0,0,0,
Case 252,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,26/01/2012 07:02,26/01/2012 13:55,006:53,12,Ballnut,ID4794,D,10,0,0,
Case 252,Turning & Milling Q.C.,Quality Check 1,26/01/2012 15:18,26/01/2012 15:20,000:02,12,Ballnut,ID4618,D,12,0,0,
Case 252,Laser Marking - Machine 7,Machine 7- Laser Marking,27/01/2012 08:00,27/01/2012 08:20,000:20,12,Ballnut,ID0998,D,12,0,0,
Case 252,Lapping - Machine 1,Machine 1 - Lapping,27/01/2012 08:20,27/01/2012 10:00,001:40,12,Ballnut,ID0998,D,12,0,0,
Case 252,Final Inspection Q.C.,Quality Check 1,27/01/2012 12:20,27/01/2012 12:57,000:37,12,Ballnut,ID4618,D,0,0,0,
Case 252,Final Inspection Q.C.,Quality Check 1,29/01/2012 07:21,29/01/2012 07:22,000:01,12,Ballnut,ID4493,D,12,0,0,
Case 252,Packing,Packing,30/01/2012 00:00,30/01/2012 01:00,000:00,12,Ballnut,ID4820,D,12,0,0,
Case 253,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,09/01/2012 02:21,09/01/2012 05:49,003:28,16,Blade,ID4641,S,1,0,0,
Case 253,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,09/01/2012 05:49,09/01/2012 06:55,001:06,16,Blade,ID4641,D,2,0,0,
Case 253,Turning & Milling Q.C.,Quality Check 1,09/01/2012 07:04,09/01/2012 08:03,000:59,16,Blade,ID4618,D,0,0,0,
Case 253,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,09/01/2012 07:10,09/01/2012 09:46,002:36,16,Blade,ID3846,D,13,0,0,
Case 253,Turning & Milling Q.C.,Quality Check 1,09/01/2012 09:05,09/01/2012 10:05,001:00,16,Blade,ID4618,D,15,1,0,
Case 253,Laser Marking - Machine 7,Machine 7- Laser Marking,10/01/2012 10:37,10/01/2012 10:54,000:17,16,Blade,ID0998,D,15,0,0,
Case 253,Lapping - Machine 1,Machine 1 - Lapping,10/01/2012 10:54,10/01/2012 13:25,002:31,16,Blade,ID0998,D,0,0,0,
Case 253,Lapping - Machine 1,Machine 1 - Lapping,10/01/2012 11:59,10/01/2012 13:14,000:00,16,Blade,ID0998,D,15,0,0,
Case 253,Flat Grinding - Machine 11,Machine 11 - Grinding,10/01/2012 11:59,10/01/2012 11:59,001:25,16,Blade,ID0998,D,15,0,0,
Case 253,Lapping - Machine 1,Machine 1 - Lapping,11/01/2012 00:00,11/01/2012 01:15,000:00,16,Blade,ID4882,D,0,0,0,
Case 253,Laser Marking - Machine 7,Machine 7- Laser Marking,11/01/2012 14:23,11/01/2012 15:38,000:00,16,Blade,ID4882,D,0,0,0,
Case 253,Final Inspection Q.C.,Quality Check 1,15/01/2012 06:50,15/01/2012 07:02,000:12,16,Blade,ID4618,D,15,0,0,
Case 253,Packing,Packing,16/01/2012 00:00,16/01/2012 01:00,000:00,16,Blade,ID4820,D,3,0,0,
Case 253,Packing,Packing,16/01/2012 00:00,16/01/2012 01:00,000:00,16,Blade,ID4820,D,12,0,0,
Case 254,Laser Marking - Machine 7,Machine 7- Laser Marking,02/01/2012 10:15,02/01/2012 12:15,002:00,225,Spur Gear,ID0998,D,225,0,0,
Case 254,Flat Grinding - Machine 11,Machine 11 - Grinding,02/01/2012 14:00,02/01/2012 16:00,002:00,225,Spur Gear,ID0998,D,100,0,0,
Case 254,Flat Grinding - Machine 11,Machine 11 - Grinding,03/01/2012 17:04,03/01/2012 18:23,001:19,225,Spur Gear,ID0998,D,50,0,0,
Case 254,Flat Grinding - Machine 11,Machine 11 - Grinding,04/01/2012 10:28,04/01/2012 11:54,001:26,225,Spur Gear,ID4882,D,75,0,0,
Case 254,Final Inspection Q.C.,Quality Check 1,04/01/2012 15:26,04/01/2012 15:57,000:31,225,Spur Gear,ID4618,D,0,0,0,
Case 254,Packing,Packing,06/01/2012 00:00,06/01/2012 01:00,000:00,225,Spur Gear,ID4820,D,225,0,0,
Case 254,Final Inspection Q.C.,Quality Check 1,06/01/2012 10:24,06/01/2012 10:25,000:01,225,Spur Gear,ID4618,D,225,0,0,
Case 255,Turning - Machine 8,Machine 15 - Turning,02/01/2012 07:00,02/01/2012 18:00,011:00,40,Bushing,ID0997,D,40,0,0,
Case 255,Turning Q.C.,Quality Check 1,05/01/2012 13:58,05/01/2012 15:13,000:00,40,Bushing,ID4618,D,40,0,0,
Case 255,Laser Marking - Machine 7,Machine 7- Laser Marking,10/01/2012 09:22,10/01/2012 10:07,000:45,40,Bushing,ID0998,D,40,0,0,
Case 255,Final Inspection Q.C.,Quality Check 1,11/01/2012 10:22,11/01/2012 11:22,001:00,40,Bushing,ID4618,D,40,0,0,
Case 255,Packing,Packing,16/01/2012 00:00,16/01/2012 01:00,000:00,40,Bushing,ID4820,D,40,0,0,
Case 256,Turning - Machine 8,Machine 15 - Turning,16/01/2012 16:21,16/01/2012 17:51,001:30,100,Spinner,ID0997,D,20,0,0,
Case 256,Turning - Machine 8,Machine 15 - Turning,16/01/2012 20:11,17/01/2012 02:04,005:53,100,Spinner,ID4932,D,45,0,0,
Case 256,Turning - Machine 8,Machine 15 - Turning,17/01/2012 02:04,17/01/2012 06:21,004:17,100,Spinner,ID4794,D,35,0,0,
Case 256,Turning Q.C.,Quality Check 1,17/01/2012 10:30,17/01/2012 12:50,002:20,100,Spinner,ID4287,D,100,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,17/01/2012 13:00,17/01/2012 15:00,002:00,100,Spinner,ID0997,S,0,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,17/01/2012 16:48,17/01/2012 18:08,001:20,100,Spinner,ID4219,S,1,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,17/01/2012 18:09,17/01/2012 18:40,000:31,100,Spinner,ID4219,D,0,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,17/01/2012 18:41,17/01/2012 18:45,000:04,100,Spinner,ID4219,D,8,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,17/01/2012 20:10,18/01/2012 06:31,010:21,100,Spinner,ID4794,D,26,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,18/01/2012 07:10,18/01/2012 14:59,007:49,100,Spinner,ID0997,D,65,0,0,
Case 256,Turning Q.C.,Quality Check 1,18/01/2012 14:00,18/01/2012 15:50,001:50,100,Spinner,ID4287,D,100,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,30/01/2012 08:06,30/01/2012 15:21,007:15,100,Spinner,ID4132,S,1,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,30/01/2012 15:30,30/01/2012 17:54,002:24,100,Spinner,ID4287,D,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,31/01/2012 07:47,31/01/2012 11:39,003:52,100,Spinner,ID4132,S,1,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,31/01/2012 09:00,31/01/2012 12:00,003:00,100,Spinner,ID4287,D,0,2,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,31/01/2012 11:40,31/01/2012 15:51,004:11,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,31/01/2012 16:48,31/01/2012 23:37,006:49,100,Spinner,ID3846,D,13,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,01/02/2012 07:02,01/02/2012 10:46,003:44,100,Spinner,ID4641,D,4,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,01/02/2012 16:07,01/02/2012 23:41,007:34,100,Spinner,ID3846,B,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,02/02/2012 07:10,02/02/2012 13:27,006:17,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,02/02/2012 11:37,02/02/2012 15:04,003:27,100,Spinner,ID4287,D,32,1,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,02/02/2012 13:27,02/02/2012 17:39,004:12,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,03/02/2012 07:03,03/02/2012 12:14,005:11,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,03/02/2012 12:00,03/02/2012 12:50,000:50,100,Spinner,ID4287,D,16,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,05/02/2012 00:42,05/02/2012 06:54,006:12,100,Spinner,ID4641,D,8,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,05/02/2012 07:00,05/02/2012 08:40,001:40,100,Spinner,ID4287,D,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,05/02/2012 07:09,05/02/2012 17:47,010:38,100,Spinner,ID4132,D,17,0,0,
Case 256,Lapping - Machine 1,Machine 1 - Lapping,05/02/2012 11:18,05/02/2012 12:43,001:25,100,Spinner,ID0998,D,48,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,05/02/2012 15:00,05/02/2012 15:56,000:56,100,Spinner,ID4287,D,16,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,05/02/2012 20:35,06/02/2012 06:39,010:04,100,Spinner,ID4641,D,12,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,06/02/2012 07:08,06/02/2012 08:08,001:00,100,Spinner,ID4385,S,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,06/02/2012 07:29,06/02/2012 14:40,007:11,100,Spinner,ID4132,D,12,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,06/02/2012 08:00,06/02/2012 09:07,001:07,100,Spinner,ID4287,D,16,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,06/02/2012 08:08,06/02/2012 12:10,004:02,100,Spinner,ID4385,S,0,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,06/02/2012 08:10,06/02/2012 12:12,004:02,100,Spinner,ID0420,D,20,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,06/02/2012 12:10,06/02/2012 16:02,003:52,100,Spinner,ID4385,D,15,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,06/02/2012 12:12,06/02/2012 17:53,005:41,100,Spinner,ID0420,D,28,0,0,
Case 256,Lapping - Machine 1,Machine 1 - Lapping,06/02/2012 13:47,06/02/2012 15:20,001:33,100,Spinner,ID0998,D,32,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,06/02/2012 15:00,06/02/2012 16:00,001:00,100,Spinner,ID4287,D,16,1,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,06/02/2012 16:00,06/02/2012 18:00,002:00,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,06/02/2012 16:06,06/02/2012 23:30,007:24,100,Spinner,ID4355,D,21,0,0,
Case 256,Lapping - Machine 1,Machine 1 - Lapping,06/02/2012 16:34,06/02/2012 17:08,000:34,100,Spinner,ID0998,D,16,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,06/02/2012 20:21,07/02/2012 03:44,007:23,100,Spinner,ID4445,D,45,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,07/02/2012 03:44,07/02/2012 06:54,003:10,100,Spinner,ID4445,D,11,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,07/02/2012 07:00,07/02/2012 16:00,009:00,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,07/02/2012 07:02,07/02/2012 15:46,008:44,100,Spinner,ID0420,D,28,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,07/02/2012 07:05,07/02/2012 07:51,000:46,100,Spinner,ID4385,D,3,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,07/02/2012 16:11,07/02/2012 19:00,002:49,100,Spinner,ID4355,S,1,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,07/02/2012 19:01,07/02/2012 23:44,004:43,100,Spinner,ID4355,D,10,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,08/02/2012 00:01,08/02/2012 03:48,003:47,100,Spinner,ID4445,D,10,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,08/02/2012 09:07,08/02/2012 16:02,006:55,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,09/02/2012 09:00,09/02/2012 16:02,007:02,100,Spinner,ID4287,D,0,2,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,10/02/2012 10:41,10/02/2012 12:52,002:11,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,12/02/2012 07:05,12/02/2012 16:09,009:04,100,Spinner,ID4287,D,65,0,0,
Case 256,Laser Marking - Machine 7,Machine 7- Laser Marking,13/02/2012 10:38,13/02/2012 12:09,001:31,100,Spinner,ID0998,D,65,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,13/02/2012 12:00,13/02/2012 15:00,003:00,100,Spinner,ID4287,D,20,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,14/02/2012 07:30,14/02/2012 08:40,001:10,100,Spinner,ID4287,D,6,0,3,
Case 256,Laser Marking - Machine 7,Machine 7- Laser Marking,14/02/2012 13:41,14/02/2012 15:11,001:30,100,Spinner,ID0998,D,26,0,0,
Case 256,Final Inspection Q.C.,Quality Check 1,17/02/2012 11:50,17/02/2012 12:44,000:54,100,Spinner,ID4287,S,0,0,0,
Case 256,Final Inspection Q.C.,Quality Check 1,20/02/2012 15:53,20/02/2012 17:54,002:01,100,Spinner,ID4493,D,0,0,0,
Case 256,Packing,Packing,21/02/2012 00:00,21/02/2012 01:00,000:00,100,Spinner,ID4820,D,91,0,0,
Case 256,Final Inspection Q.C.,Quality Check 1,21/02/2012 07:00,21/02/2012 09:00,002:00,100,Spinner,ID4493,D,91,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,11/01/2012 07:35,11/01/2012 09:42,002:07,150,Cable Head,ID4794,S,0,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,11/01/2012 12:45,11/01/2012 15:48,003:03,150,Cable Head,ID4932,S,1,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,11/01/2012 15:49,11/01/2012 17:24,001:35,150,Cable Head,ID4429,D,10,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,11/01/2012 18:09,11/01/2012 21:04,002:55,150,Cable Head,ID4718,D,20,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,11/01/2012 21:04,12/01/2012 07:00,009:56,150,Cable Head,ID4529,D,75,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,12/01/2012 07:08,12/01/2012 11:07,003:59,150,Cable Head,ID4429,D,18,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,12/01/2012 23:38,13/01/2012 06:27,006:49,150,Cable Head,ID4529,D,26,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,13/01/2012 07:09,13/01/2012 12:38,005:29,150,Cable Head,ID4429,D,23,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,14/01/2012 13:00,14/01/2012 22:00,009:00,150,Cable Head,ID4794,D,36,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,14/01/2012 13:00,15/01/2012 09:55,020:55,150,Cable Head,ID4932,D,36,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,14/01/2012 22:55,15/01/2012 05:59,007:04,150,Cable Head,ID4794,D,28,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,15/01/2012 00:00,15/01/2012 01:15,000:00,150,Cable Head,ID4529,D,0,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,15/01/2012 08:40,15/01/2012 14:43,006:03,150,Cable Head,ID4429,D,27,0,0,
Case 257,Turning & Milling Q.C.,Quality Check 1,16/01/2012 09:30,16/01/2012 12:42,003:12,150,Cable Head,ID4163,D,148,1,0,
Case 257,Turning & Milling Q.C.,Quality Check 1,16/01/2012 12:43,16/01/2012 12:50,000:07,150,Cable Head,ID4163,D,0,1,0,
Case 257,Laser Marking - Machine 7,Machine 7- Laser Marking,16/01/2012 15:08,16/01/2012 17:03,001:55,150,Cable Head,ID4882,D,148,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,13/02/2012 12:38,13/02/2012 17:28,004:50,150,Cable Head,ID0998,D,0,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,13/02/2012 13:47,13/02/2012 17:15,003:28,150,Cable Head,ID4882,D,75,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,13/02/2012 20:09,13/02/2012 23:05,002:56,150,Cable Head,ID0420,S,0,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,13/02/2012 23:06,14/02/2012 06:49,007:43,150,Cable Head,ID0420,D,22,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,14/02/2012 07:00,14/02/2012 16:08,009:08,150,Cable Head,ID4872,D,20,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,14/02/2012 08:27,14/02/2012 12:41,004:14,150,Cable Head,ID0998,D,0,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,14/02/2012 10:48,14/02/2012 12:37,001:49,150,Cable Head,ID4882,D,52,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,14/02/2012 20:07,15/02/2012 06:57,010:50,150,Cable Head,ID0420,D,25,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,15/02/2012 06:58,15/02/2012 10:02,003:04,150,Cable Head,ID4872,D,3,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,15/02/2012 07:00,15/02/2012 07:28,000:28,150,Cable Head,ID4445,D,1,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,15/02/2012 11:26,15/02/2012 16:10,004:44,150,Cable Head,ID4872,D,13,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,15/02/2012 16:55,15/02/2012 17:19,000:24,150,Cable Head,ID4385,D,0,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,15/02/2012 18:19,15/02/2012 23:57,005:38,150,Cable Head,ID4385,D,16,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,16/02/2012 00:10,16/02/2012 06:48,006:38,150,Cable Head,ID0420,D,19,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,16/02/2012 06:51,16/02/2012 07:29,000:38,150,Cable Head,ID4355,D,2,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,16/02/2012 07:30,16/02/2012 07:58,000:28,150,Cable Head,ID4355,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,16/02/2012 11:44,16/02/2012 12:50,001:06,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,16/02/2012 13:20,16/02/2012 16:13,002:53,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,19/02/2012 07:00,19/02/2012 08:40,001:40,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,19/02/2012 09:00,19/02/2012 10:40,001:40,150,Cable Head,ID4163,D,41,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,19/02/2012 10:40,19/02/2012 12:50,002:10,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,19/02/2012 14:07,19/02/2012 18:02,003:55,150,Cable Head,ID4163,D,0,0,0,
Case 257,Packing,Packing,20/02/2012 00:00,20/02/2012 01:00,000:00,150,Cable Head,ID4820,D,41,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,20/02/2012 07:00,20/02/2012 08:40,001:40,150,Cable Head,ID4163,D,0,0,0,
Case 257,Packing,Packing,21/02/2012 00:00,21/02/2012 01:00,000:00,150,Cable Head,ID4820,D,52,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,21/02/2012 09:00,21/02/2012 10:45,001:45,150,Cable Head,ID4163,D,52,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,22/02/2012 17:00,22/02/2012 18:02,001:02,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,23/02/2012 10:30,23/02/2012 12:50,002:20,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,23/02/2012 13:35,23/02/2012 14:30,000:55,150,Cable Head,ID4163,D,0,2,0,
Case 257,Final Inspection Q.C.,Quality Check 1,23/02/2012 14:30,23/02/2012 15:20,000:50,150,Cable Head,ID4163,D,0,3,0,
Case 257,Packing,Packing,29/02/2012 00:00,29/02/2012 01:00,000:00,150,Cable Head,ID4820,D,1,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,29/02/2012 08:30,29/02/2012 08:40,000:10,150,Cable Head,ID4163,D,0,0,1,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,04/03/2012 10:44,04/03/2012 14:17,003:33,150,Cable Head,ID4528,D,0,0,0,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,04/03/2012 15:21,04/03/2012 16:26,001:05,150,Cable Head,ID4528,D,0,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,05/03/2012 11:40,05/03/2012 17:25,005:45,150,Cable Head,ID0998,D,19,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,07/03/2012 23:26,08/03/2012 02:06,002:40,150,Cable Head,ID4445,D,7,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,08/03/2012 02:07,08/03/2012 06:49,004:42,150,Cable Head,ID4355,D,19,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,08/03/2012 07:06,08/03/2012 07:27,000:21,150,Cable Head,ID0420,D,1,0,0,
Case 257,Packing,Packing,18/03/2012 00:00,18/03/2012 01:00,000:00,150,Cable Head,ID4820,D,8,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,18/03/2012 07:00,18/03/2012 08:00,001:00,150,Cable Head,ID4163,D,8,0,0,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,18/03/2012 11:56,18/03/2012 15:31,003:35,150,Cable Head,ID4528,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,19/03/2012 09:00,19/03/2012 12:50,003:50,150,Cable Head,ID4163,D,16,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,20/03/2012 09:00,20/03/2012 09:30,000:30,150,Cable Head,ID4163,D,0,4,0,
Case 257,Final Inspection Q.C.,Quality Check 1,20/03/2012 09:30,20/03/2012 09:45,000:15,150,Cable Head,ID4163,D,0,1,0,
Case 257,Final Inspection Q.C.,Quality Check 1,20/03/2012 09:45,20/03/2012 10:00,000:15,150,Cable Head,ID4163,D,0,1,0,
Case 257,Final Inspection Q.C.,Quality Check 1,20/03/2012 10:00,20/03/2012 10:15,000:15,150,Cable Head,ID4163,D,0,1,0,
Case 257,Packing,Packing,21/03/2012 00:00,21/03/2012 01:00,000:00,150,Cable Head,ID4820,D,26,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,21/03/2012 12:00,21/03/2012 12:50,000:50,150,Cable Head,ID4163,D,10,0,0,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,27/03/2012 20:48,27/03/2012 23:28,002:40,150,Cable Head,ID4528,D,0,0,0,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,28/03/2012 07:04,28/03/2012 07:21,000:17,150,Cable Head,ID4872,D,0,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,28/03/2012 11:28,28/03/2012 13:56,002:28,150,Cable Head,ID4872,D,2,0,0,Y
Case 257,Final Inspection Q.C.,Quality Check 1,30/03/2012 00:00,30/03/2012 01:15,000:00,150,Cable Head,ID0937,D,0,1,0,
Case 257,Packing,Packing,30/03/2012 00:00,30/03/2012 01:00,000:00,150,Cable Head,ID4820,D,5,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,30/03/2012 07:20,30/03/2012 07:40,000:20,150,Cable Head,ID4163,D,5,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,30/03/2012 08:12,30/03/2012 08:40,000:28,150,Cable Head,ID4163,D,0,2,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,16/01/2012 20:16,17/01/2012 00:00,003:44,50,Ballnut,ID4794,S,1,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,17/01/2012 00:01,17/01/2012 01:50,001:49,50,Ballnut,ID4794,D,1,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,17/01/2012 11:26,17/01/2012 13:13,001:47,50,Ballnut,ID4529,D,3,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,18/01/2012 07:15,18/01/2012 07:41,000:26,50,Ballnut,ID4529,S,0,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,18/01/2012 10:41,18/01/2012 15:11,004:30,50,Ballnut,ID4529,S,2,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,18/01/2012 15:12,18/01/2012 15:59,000:47,50,Ballnut,ID4529,D,5,0,0,
